CustomerID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Phone_Service,Internet_Service,Multiple_Lines,Streaming_TV,Streaming_Movies,Online_Security,Tech_Support,Online_Backup,Device_Protection,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,CLTV,Churn_Label,Churn_Value,Churn_Score,Churn_Reason
3402-XRIUO,United States,California,Glendale,91201,34.170510,-118.289463,Female,Yes,Yes,No,22,Month-to-month,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,Mailed check,63.55,1381.8,2136,No,0,36,
8286-AFUYI,United States,California,Glendale,91203,34.153338,-118.262974,Male,No,No,No,1,Month-to-month,Yes,DSL,No,No,No,Yes,No,No,No,No,Electronic check,47.95,47.95,5092,No,0,35,
8356-WUAOJ,United States,California,Glendale,91205,34.136580,-118.245839,Female,No,Yes,No,1,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,Yes,Electronic check,45,45,5669,No,0,63,
8058-DMYRU,United States,California,Glendale,91208,34.195386,-118.238508,Male,Yes,No,No,54,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,No,Yes,Electronic check,90.05,4931.8,5232,No,0,23,
9350-ZXYJC,United States,California,La Crescenta,91214,34.239636,-118.245259,Female,No,No,No,4,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),25.3,116.95,3808,No,0,63,
8958-JPTRR,United States,California,Calabasas,91302,34.130861,-118.683460,Female,No,Yes,No,56,One year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,24.3,1261.7,5052,No,0,33,
6959-GQEGV,United States,California,Canoga Park,91303,34.198290,-118.602203,Male,No,No,No,45,Month-to-month,Yes,DSL,No,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,75.95,3273.8,2185,No,0,28,
3173-WSSUE,United States,California,Canoga Park,91304,34.224377,-118.632656,Female,No,Yes,Yes,71,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.7,1415.85,5921,No,0,52,
1265-HVPZB,United States,California,Winnetka,91306,34.209532,-118.577563,Male,No,Yes,No,59,One year,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,No,Credit card (automatic),66.4,3958.2,6432,No,0,64,
4115-UMJFQ,United States,California,West Hills,91307,34.199787,-118.684930,Male,No,No,No,69,One year,No,DSL,No phone service,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),35.75,2492.25,4043,No,0,32,
7369-TRPFD,United States,California,Chatsworth,91311,34.294142,-118.603883,Male,No,No,No,19,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,18.8,279.2,2916,No,0,43,
1098-KFQEC,United States,California,Encino,91316,34.150354,-118.518292,Female,No,Yes,Yes,55,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.4,1083,5366,No,0,23,
7190-XHTWJ,United States,California,Newbury Park,91320,34.172071,-118.946262,Female,No,No,No,38,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.3,755.5,4705,No,0,32,
3537-RYBHH,United States,California,Northridge,91324,34.238208,-118.550290,Female,Yes,Yes,No,47,Month-to-month,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),67.45,3252,4074,No,0,67,
5296-BFCYD,United States,California,San Fernando,91340,34.286131,-118.435969,Male,No,Yes,Yes,46,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.1,936.85,3392,No,0,24,
9359-JANWS,United States,California,North Hills,91343,34.238802,-118.482296,Female,No,Yes,No,65,Two year,Yes,DSL,No,No,No,Yes,Yes,No,Yes,No,Credit card (automatic),58.9,3857.1,5657,No,0,50,
3279-DYZQM,United States,California,Santa Clarita,91350,34.502432,-118.414590,Male,No,Yes,Yes,71,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.45,1378.45,5497,No,0,63,
0523-VNGTF,United States,California,Sun Valley,91352,34.231053,-118.338307,Female,Yes,No,No,52,Month-to-month,No,DSL,No phone service,Yes,No,No,Yes,Yes,Yes,Yes,Electronic check,50.5,2566.3,5185,No,0,70,
9575-IWCAZ,United States,California,Valencia,91354,34.457005,-118.573726,Male,No,Yes,No,6,One year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.1,171,5161,No,0,31,
7105-MXJLL,United States,California,Valencia,91355,34.439870,-118.644609,Female,Yes,Yes,No,26,One year,Yes,DSL,No,No,Yes,No,No,No,Yes,No,Mailed check,60.7,1597.4,2502,No,0,68,
7064-FRRSW,United States,California,Tarzana,91356,34.157137,-118.548511,Male,Yes,No,No,48,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Electronic check,99,4744.35,3061,No,0,78,
7940-UQQUG,United States,California,Thousand Oaks,91360,34.214054,-118.881090,Female,No,Yes,Yes,64,One year,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Bank transfer (automatic),104.4,6721.6,5133,No,0,33,
3961-SXAXY,United States,California,Thousand Oaks,91362,34.191842,-118.822796,Male,No,No,No,1,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,Yes,Bank transfer (automatic),44.05,44.05,5925,No,0,54,
7010-BRBUU,United States,California,Woodland Hills,91364,34.153733,-118.593408,Male,No,Yes,Yes,72,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.1,1734.65,4264,No,0,23,
3566-HJGPK,United States,California,Woodland Hills,91367,34.178068,-118.615714,Male,No,No,No,1,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,Yes,Mailed check,45.55,45.55,3173,No,0,31,
3062-ICYZQ,United States,California,Oak Park,91377,34.192250,-118.776874,Female,No,Yes,Yes,51,Month-to-month,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic check,93.8,4539.35,5457,No,0,20,
9938-PRCVK,United States,California,Stevenson Ranch,91381,34.364153,-118.615583,Female,No,Yes,Yes,41,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.7,804.25,2902,No,0,52,
0973-KYVNF,United States,California,Castaic,91384,34.506627,-118.699048,Female,No,Yes,No,72,Two year,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),70.65,5011.15,5176,No,0,75,
5129-HHMZC,United States,California,Van Nuys,91401,34.178483,-118.431791,Female,No,Yes,No,43,Two year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Credit card (automatic),86.45,3574.5,3110,No,0,53,
9637-CDTKZ,United States,California,Panorama City,91402,34.223768,-118.445461,Male,No,Yes,No,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),114.1,8086.4,4965,No,0,61,
3946-JEWRQ,United States,California,Sherman Oaks,91403,34.147149,-118.463365,Male,No,Yes,No,47,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),95.2,4563,4977,No,0,72,
7873-CVMAW,United States,California,Van Nuys,91405,34.202494,-118.448048,Male,No,No,No,72,Two year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),88.55,6362.35,6468,No,0,32,
0463-WZZKO,United States,California,Van Nuys,91406,34.195685,-118.490752,Male,No,No,No,3,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.75,67.1,2406,No,0,30,
4524-QCSSM,United States,California,Encino,91436,34.152875,-118.486056,Male,No,No,No,26,Month-to-month,No,DSL,No phone service,No,Yes,Yes,No,Yes,No,Yes,Bank transfer (automatic),44.65,1156.55,4512,No,0,33,
5832-EXGTT,United States,California,Burbank,91501,34.188339,-118.300942,Male,No,Yes,Yes,29,Month-to-month,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Mailed check,60.2,1834.15,5517,No,0,76,
2039-JONDJ,United States,California,Burbank,91504,34.213049,-118.317651,Male,No,No,No,27,One year,Yes,DSL,No,No,No,Yes,No,Yes,No,No,Bank transfer (automatic),55.45,1477.65,3616,No,0,80,
7217-JYHOQ,United States,California,Burbank,91505,34.174215,-118.345928,Male,No,Yes,Yes,24,Month-to-month,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),70.3,1706.45,3359,No,0,56,
6695-FRVEC,United States,California,Burbank,91506,34.169706,-118.323548,Male,No,Yes,No,67,Two year,Yes,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),60.4,3953.7,5356,No,0,73,
9894-QMIMJ,United States,California,North Hollywood,91602,34.151360,-118.364786,Female,No,No,No,23,One year,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Bank transfer (automatic),55.8,1327.85,2499,No,0,20,
8069-YQQAJ,United States,California,Studio City,91604,34.139082,-118.392750,Male,No,No,No,14,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,Yes,Mailed check,31.1,419.7,3448,No,0,55,
1636-NTNCO,United States,California,Valley Village,91607,34.165783,-118.399795,Male,Yes,No,No,4,Month-to-month,No,DSL,No phone service,Yes,Yes,No,No,Yes,No,Yes,Credit card (automatic),50.95,207.35,2104,No,0,33,
3466-WAESX,United States,California,Rancho Cucamonga,91701,34.132275,-117.611478,Male,No,No,Yes,16,Month-to-month,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Electronic check,69.1,1083.7,5172,No,0,71,
9281-PKKZE,United States,California,Azusa,91702,34.174493,-117.870680,Female,No,Yes,No,46,Month-to-month,No,DSL,No phone service,Yes,Yes,No,No,No,No,Yes,Electronic check,43.95,2007.85,4818,No,0,47,
3638-VBZTA,United States,California,Baldwin Park,91706,34.098275,-117.967399,Male,No,No,No,68,Two year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),86.5,5882.75,4280,No,0,45,
7459-IMVYU,United States,California,Chino Hills,91709,33.942895,-117.725644,Male,No,No,No,38,Month-to-month,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Electronic check,69.95,2657.55,5858,No,0,39,
8563-OYMQY,United States,California,Covina,91722,34.097345,-117.906736,Male,No,No,No,17,Month-to-month,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),90.95,1612.2,5687,No,0,23,
0754-EEBDC,United States,California,Covina,91723,34.084747,-117.886844,Male,No,Yes,Yes,4,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,76.65,2347,No,0,74,
5777-ZPQNC,United States,California,Covina,91724,34.081110,-117.853935,Female,No,No,No,12,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.15,260.7,4628,No,0,38,
1951-IEYXM,United States,California,Rancho Cucamonga,91730,34.100970,-117.578820,Male,No,Yes,No,72,Two year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.6,6441.85,4528,No,0,73,
3318-NMQXL,United States,California,El Monte,91731,34.079934,-118.046695,Male,No,No,No,3,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Yes,Electronic check,92,266.8,4345,No,0,42,
1022-RKXDR,United States,California,South El Monte,91733,34.046220,-118.053753,Female,No,No,No,41,One year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,24.85,962.25,3089,No,0,42,
2361-FJWNO,United States,California,Rancho Cucamonga,91737,34.245289,-117.642503,Male,No,No,No,40,One year,No,DSL,No phone service,No,No,No,Yes,Yes,No,No,Credit card (automatic),36,1382.9,5323,No,0,38,
2272-UOINI,United States,California,Rancho Cucamonga,91739,34.133809,-117.523724,Female,No,No,No,7,Month-to-month,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic check,78.5,571.05,3601,No,0,47,
8232-UTFOZ,United States,California,Glendora,91740,34.119363,-117.855059,Male,No,No,No,69,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.95,1399.35,4328,No,0,59,
3750-YHRYO,United States,California,Glendora,91741,34.146490,-117.849815,Male,No,Yes,No,7,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.65,150,2874,No,0,27,
6637-KYRCV,United States,California,La Puente,91744,34.031441,-117.936436,Female,No,Yes,Yes,5,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,Yes,Electronic check,30.5,167.2,5973,No,0,27,
5668-MEISB,United States,California,Hacienda Heights,91745,33.998471,-117.973758,Female,No,Yes,Yes,72,Two year,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),106.1,7657.4,5146,No,0,34,
0129-QMPDR,United States,California,La Puente,91746,34.038983,-117.991372,Male,No,Yes,No,44,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.5,865.05,3093,No,0,59,
7188-CBBBA,United States,California,Rowland Heights,91748,33.976753,-117.897367,Female,No,No,No,65,One year,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Electronic check,95.5,6153.85,6153,No,0,35,
5356-CSVSQ,United States,California,La Verne,91750,34.144703,-117.770299,Female,No,No,No,3,Month-to-month,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Electronic check,64.6,174.2,5277,No,0,24,
3221-CJMSG,United States,California,Mira Loma,91752,33.999992,-117.535395,Male,No,No,No,24,Month-to-month,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Credit card (automatic),51.1,1269.6,2515,No,0,23,
3219-JQRSL,United States,California,Monterey Park,91755,34.049172,-118.115022,Female,Yes,Yes,No,72,Two year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),89.1,6352.4,4627,No,0,39,
2801-NISEI,United States,California,Mt Baldy,91759,34.231318,-117.662032,Male,No,No,No,24,Month-to-month,Yes,DSL,No,No,No,Yes,Yes,No,No,No,Electronic check,54.95,1348.5,3407,No,0,55,
4623-ZKHLY,United States,California,Ontario,91762,34.057256,-117.667677,Male,No,Yes,No,22,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20.45,471.55,3727,No,0,28,
6732-VAILE,United States,California,Montclair,91763,34.072121,-117.698319,Male,No,Yes,No,70,Two year,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),85.95,5931.75,6354,No,0,60,
8201-AAXCB,United States,California,Ontario,91764,34.074087,-117.605618,Male,No,Yes,Yes,25,Month-to-month,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Electronic check,60.35,1404.65,3192,No,0,75,
7696-CFTAT,United States,California,Diamond Bar,91765,33.992416,-117.807874,Male,No,Yes,Yes,37,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.8,726.1,2745,No,0,28,
1845-CSBRZ,United States,California,Pomona,91766,34.042286,-117.756106,Female,Yes,Yes,Yes,22,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,No,Bank transfer (automatic),85.35,1961.6,2656,No,0,49,
2123-VSCOT,United States,California,Pomona,91767,34.083086,-117.737997,Female,No,Yes,No,59,Two year,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Bank transfer (automatic),72.1,4194.85,6225,No,0,52,
2018-QKYGT,United States,California,San Gabriel,91775,34.114772,-118.089431,Male,No,Yes,Yes,1,Month-to-month,Yes,Fiber optic,No,No,Yes,No,No,No,No,Yes,Electronic check,81.05,81.05,4396,No,0,27,
2792-VPPET,United States,California,San Gabriel,91776,34.089927,-118.095645,Male,No,No,No,3,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.5,76.95,5296,No,0,35,
7409-JURKQ,United States,California,Temple City,91780,34.101608,-118.055848,Female,No,Yes,No,53,One year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),111.8,5809.75,5713,No,0,28,
3247-MHJKM,United States,California,Upland,91784,34.141146,-117.655583,Male,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.2,20.2,3586,No,0,72,
1964-SVLEA,United States,California,Upland,91786,34.105493,-117.660934,Male,No,No,No,20,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.7,415.9,2860,No,0,80,
7297-DVYGA,United States,California,West Covina,91790,34.066964,-117.937007,Female,No,No,No,51,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.85,996.95,5089,No,0,65,
2239-CGBUZ,United States,California,West Covina,91791,34.061634,-117.893169,Female,No,Yes,No,51,One year,Yes,DSL,No,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),60.5,3145.15,4207,No,0,63,
0854-UYHZD,United States,California,West Covina,91792,34.024405,-117.898722,Female,No,Yes,Yes,13,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,265.3,2816,No,0,55,
7243-LCGGZ,United States,California,Alhambra,91801,34.090925,-118.128164,Female,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.9,20.9,3901,No,0,72,
8267-KFGYD,United States,California,Alhambra,91803,34.074736,-118.145959,Male,No,No,Yes,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,21.05,21.05,3389,No,0,32,
4890-VMUAV,United States,California,Alpine,91901,32.827184,-116.703729,Male,No,No,No,63,One year,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Electronic check,71.5,4576.3,5342,No,0,36,
9261-WDCAF,United States,California,Bonita,91902,32.671170,-117.002320,Male,No,No,No,3,Month-to-month,Yes,DSL,No,No,Yes,No,No,No,No,No,Mailed check,54.65,189.1,2168,No,0,34,
3764-MNMOI,United States,California,Boulevard,91905,32.677097,-116.304991,Male,No,No,No,46,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.2,908.15,2776,No,0,54,
7442-YGZFK,United States,California,Campo,91906,32.673483,-116.472863,Male,No,No,No,1,Month-to-month,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Credit card (automatic),49.8,49.8,4796,No,0,79,
8229-BUJHX,United States,California,Chula Vista,91911,32.607964,-117.059459,Female,No,Yes,Yes,71,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.5,1500.95,4941,No,0,62,
7449-HVPIV,United States,California,Chula Vista,91913,32.641640,-116.985026,Male,No,Yes,Yes,55,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Credit card (automatic),90.4,5099.15,4603,No,0,44,
5504-WSIUR,United States,California,Chula Vista,91914,32.688506,-116.938632,Female,No,No,No,70,One year,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),90.25,6385.95,5327,No,0,33,
8466-PZBLH,United States,California,Descanso,91916,32.912664,-116.635387,Male,No,Yes,Yes,67,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),104.6,6885.75,4743,No,0,56,
8735-IJJEG,United States,California,Guatay,91931,32.857946,-116.561917,Male,No,Yes,No,14,Month-to-month,Yes,DSL,No,No,No,No,No,No,Yes,No,Credit card (automatic),50.2,668.85,4253,No,0,48,
0564-MUUQK,United States,California,Imperial Beach,91932,32.579134,-117.119009,Female,No,Yes,Yes,20,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),95.5,1916.2,3186,No,0,73,
0701-RFGFI,United States,California,La Mesa,91941,32.759327,-116.997260,Female,No,Yes,Yes,49,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),95.4,4613.95,6136,No,0,41,
0019-EFAEP,United States,California,La Mesa,91942,32.782501,-117.016110,Female,No,No,No,72,Two year,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),101.3,7261.25,5513,No,0,53,
5619-PTMIK,United States,California,Lemon Grove,91945,32.733564,-117.033713,Female,No,Yes,No,46,Month-to-month,Yes,DSL,Yes,No,No,Yes,No,No,No,No,Electronic check,53.1,2459.8,3358,No,0,72,
3737-XBQDD,United States,California,Mount Laguna,91948,32.830852,-116.444601,Male,No,No,No,24,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),84.85,2048.8,2941,No,0,23,
5882-CMAZQ,United States,California,National City,91950,32.671020,-117.095235,Female,No,Yes,Yes,5,Month-to-month,No,DSL,No phone service,No,No,No,Yes,Yes,No,No,Electronic check,34.25,163.55,5100,No,0,21,
5846-QFDFI,United States,California,Pine Valley,91962,32.800671,-116.483363,Female,No,Yes,Yes,33,Month-to-month,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,No,Credit card (automatic),88.6,2888.7,3648,No,0,78,
4445-KWOKW,United States,California,Potrero,91963,32.619465,-116.593605,Female,No,No,No,42,One year,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),60.15,2421.6,5988,No,0,55,
3511-APPBJ,United States,California,Spring Valley,91977,32.726627,-116.994608,Male,No,No,No,23,One year,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),99.95,2292.75,3515,No,0,62,
7967-HYCDE,United States,California,Spring Valley,91978,32.730264,-116.950963,Male,No,No,No,8,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,No,Bank transfer (automatic),70.7,553.4,4946,No,0,27,
2430-RRYUW,United States,California,Tecate,91980,32.587557,-116.636816,Male,No,No,No,66,One year,Yes,DSL,No,No,No,Yes,No,Yes,No,Yes,Mailed check,54.8,3465.7,4621,No,0,20,
3723-BFBGR,United States,California,Borrego Springs,92004,33.200369,-116.192313,Male,Yes,No,No,24,Month-to-month,Yes,DSL,Yes,No,No,No,No,Yes,No,No,Credit card (automatic),54.8,1291.3,4330,No,0,25,
5447-WZAFP,United States,California,Carlsbad,92008,33.148116,-117.306043,Female,No,No,No,53,One year,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed check,100.3,5200.8,5377,No,0,71,
5110-CHOPY,United States,California,Carlsbad,92009,33.098018,-117.258203,Female,No,No,No,60,Two year,No,DSL,No phone service,Yes,Yes,Yes,No,No,Yes,No,Electronic check,53.6,3237.05,4173,No,0,39,
4425-OWHWB,United States,California,El Cajon,92019,32.785165,-116.862648,Female,No,No,No,20,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.35,433.75,5811,No,0,77,
7892-QVYKW,United States,California,El Cajon,92020,32.796970,-116.969082,Female,No,Yes,Yes,23,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,No,Electronic check,85.6,1868.4,3513,No,0,25,
9675-ICXCT,United States,California,El Cajon,92021,32.832706,-116.873258,Male,No,Yes,No,72,Two year,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,80.8,5728.55,4689,No,0,75,
4703-MQYKT,United States,California,Escondido,92025,33.081478,-117.033814,Male,No,No,No,21,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.6,390.4,4562,No,0,22,
5692-ICXLW,United States,California,Escondido,92027,33.141265,-116.967221,Male,Yes,No,No,31,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes,Electronic check,90.7,2845.15,3493,No,0,60,
0602-DDUML,United States,California,Fallbrook,92028,33.362575,-117.299644,Female,No,No,No,57,Two year,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,No,Mailed check,69.75,3894.4,4487,No,0,38,
2208-MPXIO,United States,California,Escondido,92029,33.079834,-117.134275,Female,No,Yes,Yes,45,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),20,886.4,5169,No,0,71,
1960-UYCNN,United States,California,Julian,92036,32.980678,-116.262854,Male,No,No,No,10,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic check,95.25,1021.55,4810,No,0,23,
3190-FZATL,United States,California,Lakeside,92040,32.909873,-116.906774,Male,No,No,Yes,14,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.95,268.4,5770,No,0,71,
7336-RLLRH,United States,California,Oceanside,92054,33.351059,-117.420557,Male,No,Yes,No,27,One year,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Mailed check,80.85,2204.35,4732,No,0,51,
7710-JSYOA,United States,California,Pala,92059,33.384345,-117.072619,Female,No,Yes,Yes,69,Two year,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),93.3,6398.05,5205,No,0,45,
9885-MFVSU,United States,California,Poway,92064,32.984395,-117.013454,Female,No,Yes,No,35,Two year,No,DSL,No phone service,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),46.35,1662.05,4577,No,0,46,
0607-MVMGC,United States,California,Ranchita,92066,33.215251,-116.536330,Male,No,Yes,No,45,One year,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit card (automatic),78.75,3600.65,2595,No,0,63,
3365-SAIGS,United States,California,Rancho Santa Fe,92067,33.012751,-117.200617,Female,No,No,No,17,Month-to-month,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,Yes,Electronic check,83.55,1329.15,5564,No,0,59,
8022-BECSI,United States,California,Santa Ysabel,92070,33.174725,-116.743329,Male,No,No,No,22,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.6,422.5,2203,No,0,37,
9993-LHIEB,United States,California,Solana Beach,92075,33.001813,-117.263628,Male,No,Yes,No,67,Two year,Yes,DSL,No,No,Yes,Yes,Yes,No,Yes,No,Mailed check,67.85,4627.65,4792,No,0,59,
0266-CLZKZ,United States,California,San Marcos,92078,33.119028,-117.166036,Female,No,Yes,Yes,67,Two year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),105.65,6717.9,6383,No,0,59,
7020-OZKXZ,United States,California,Vista,92084,33.227840,-117.200024,Female,Yes,No,No,9,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Credit card (automatic),75.5,637.4,3021,No,0,30,
3977-QCRSL,United States,California,Warner Springs,92086,33.323705,-116.626907,Female,No,No,No,5,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.15,117.95,5020,No,0,66,
